method,target_module,task_step,phase,dW_norm,dW_norm_over_dW1_norm,cos_dW1_dWt,n_tasks_in_merge,merged_norm_over_mean_individual_norm
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.q_proj,3,pre_merge,0.8132506608963013,0.8901638722861305,0.12265945225954056,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.q_proj,4,pre_merge,1.0624390840530396,1.1629192997967654,0.11079231649637222,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.q_proj,5,pre_merge,0.8770228028297424,0.9599672669060474,0.1278611570596695,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.q_proj,MERGED,post_merge,0.5331501364707947,0.5835728303837644,0.5130484700202942,5,0.5680154128143944
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.v_proj,1,pre_merge,0.5855236649513245,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.v_proj,2,pre_merge,0.701585054397583,1.1982181018352296,0.018039969727396965,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.v_proj,3,pre_merge,0.5986440777778625,1.0224079975104488,0.010104239918291569,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.v_proj,4,pre_merge,0.7395654916763306,1.2630838614145712,0.013632666319608688,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.v_proj,5,pre_merge,0.7181556224822998,1.2265185260138056,0.012498632073402405,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.11.self_attn.v_proj,MERGED,post_merge,0.35506221652030945,0.6064011376035952,0.35108891129493713,5,0.5309779976476705
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.k_proj,1,pre_merge,0.46234598755836487,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.k_proj,2,pre_merge,0.6368274688720703,1.37738292536102,0.034315358847379684,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.k_proj,3,pre_merge,0.5775261521339417,1.2491211509887643,0.02699120342731476,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.k_proj,4,pre_merge,0.6281918883323669,1.3587051801829821,0.03227327764034271,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.k_proj,5,pre_merge,0.6196252703666687,1.340176592942638,0.036626577377319336,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.k_proj,MERGED,post_merge,0.3267141580581665,0.7066443028597135,0.332254022359848,5,0.5585780217014895
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.out_proj,1,pre_merge,0.4122490882873535,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.out_proj,2,pre_merge,0.5462637543678284,1.3250817767413994,0.03312830254435539,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.out_proj,3,pre_merge,0.48383089900016785,1.1736372808250313,0.01807611808180809,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.out_proj,4,pre_merge,0.554354190826416,1.3447068934207316,0.015814030542969704,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.out_proj,5,pre_merge,0.5203164219856262,1.2621408676662629,0.022307584062218666,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.out_proj,MERGED,post_merge,0.27827543020248413,0.6750176970883085,0.33022746443748474,5,0.5527887230928568
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.q_proj,1,pre_merge,0.506259024143219,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.q_proj,2,pre_merge,0.6516302227973938,1.2871478664507712,0.027666015550494194,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.q_proj,3,pre_merge,0.5766650438308716,1.1390711401279336,0.037188224494457245,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.q_proj,4,pre_merge,0.6613184213638306,1.306284707681074,0.02414597012102604,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.q_proj,5,pre_merge,0.6094059348106384,1.203743352213786,0.015863614156842232,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.q_proj,MERGED,post_merge,0.3224949836730957,0.6370157731388171,0.35434529185295105,5,0.536547557746141
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.v_proj,1,pre_merge,0.4181588590145111,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.v_proj,2,pre_merge,0.5329887270927429,1.2746082394352596,0.03496234118938446,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.v_proj,3,pre_merge,0.47551432251930237,1.137161899762121,0.028835659846663475,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.v_proj,4,pre_merge,0.5248698592185974,1.2551924894179587,0.021741768345236778,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.v_proj,5,pre_merge,0.5049533843994141,1.2075635216469036,0.035587042570114136,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.2.self_attn.v_proj,MERGED,post_merge,0.29147350788116455,0.6970401358184539,0.3292864263057709,5,0.5932734981419204
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.k_proj,1,pre_merge,0.46804192662239075,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.k_proj,2,pre_merge,0.6128470301628113,1.3093848975996698,0.03280036523938179,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.k_proj,3,pre_merge,0.5434395670890808,1.1610916376889453,0.013038191944360733,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.k_proj,4,pre_merge,0.6275914907455444,1.3408873330526987,0.0061295051127672195,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.k_proj,5,pre_merge,0.5824354290962219,1.2444086650513302,0.0166649017482996,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.k_proj,MERGED,post_merge,0.2873121500015259,0.6138598566904137,0.3541705012321472,5,0.5068386017683768
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.out_proj,1,pre_merge,0.4227560758590698,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.out_proj,2,pre_merge,0.5644485354423523,1.335163626673735,0.02444203943014145,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.out_proj,3,pre_merge,0.49575865268707275,1.1726825017941058,0.0189339742064476,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.out_proj,4,pre_merge,0.576937735080719,1.3647059569950386,0.015920450910925865,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.out_proj,5,pre_merge,0.5337710380554199,1.2625981471011622,0.017771733924746513,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.out_proj,MERGED,post_merge,0.2818275988101959,0.6666435207051787,0.3297155499458313,5,0.5432984486400839
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.q_proj,1,pre_merge,0.46762362122535706,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.q_proj,2,pre_merge,0.6454586386680603,1.3802951976136404,0.01670069433748722,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.q_proj,3,pre_merge,0.5746067762374878,1.2287804767684596,0.016311315819621086,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.q_proj,4,pre_merge,0.675412118434906,1.444349874082626,0.012792893685400486,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.q_proj,5,pre_merge,0.6061320304870605,1.2961963488900694,0.014290638267993927,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.q_proj,MERGED,post_merge,0.3030897080898285,0.6481488409324035,0.33328914642333984,5,0.5103838082094443
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.v_proj,1,pre_merge,0.3897790014743805,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.v_proj,2,pre_merge,0.5247324109077454,1.3462305791817653,0.025702880695462227,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.v_proj,3,pre_merge,0.4639205038547516,1.1902142036895855,0.0195232592523098,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.v_proj,4,pre_merge,0.5366823077201843,1.3768887130659335,0.01758074387907982,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.v_proj,5,pre_merge,0.49949365854263306,1.281479137288682,0.020929686725139618,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.3.self_attn.v_proj,MERGED,post_merge,0.2718590497970581,0.6974697168619202,0.3179718852043152,5,0.5629465797892186
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.k_proj,1,pre_merge,0.4860793352127075,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.k_proj,2,pre_merge,0.6555557250976562,1.3486599359563107,0.01835998147726059,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.k_proj,3,pre_merge,0.5875046849250793,1.2086600732943897,0.01567195914685726,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.k_proj,4,pre_merge,0.6834756731987,1.4060990124165886,0.008154676295816898,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.k_proj,5,pre_merge,0.6301596760749817,1.2964132198691904,0.017022090032696724,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.k_proj,MERGED,post_merge,0.3107207417488098,0.6392387399329349,0.33704015612602234,5,0.5105877564029043
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.out_proj,1,pre_merge,0.42954307794570923,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.out_proj,2,pre_merge,0.5819064974784851,1.354710452468363,0.023367207497358322,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.out_proj,3,pre_merge,0.5173666477203369,1.2044581190660646,0.01447990071028471,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.out_proj,4,pre_merge,0.6023494005203247,1.402302659377174,0.016507510095834732,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.out_proj,5,pre_merge,0.5495051145553589,1.2792782441830244,0.01431233435869217,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.out_proj,MERGED,post_merge,0.29047301411628723,0.6762372135187816,0.3225388526916504,5,0.5417916679859418
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.q_proj,1,pre_merge,0.4826085865497589,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.q_proj,2,pre_merge,0.6518392562866211,1.3506582237724314,0.02612156793475151,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.q_proj,3,pre_merge,0.5988690853118896,1.2409001870300205,0.012049867771565914,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.q_proj,4,pre_merge,0.6769343614578247,1.4026571020986798,0.012844640761613846,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.q_proj,5,pre_merge,0.6394903063774109,1.3250703037615283,0.0172472782433033,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.q_proj,MERGED,post_merge,0.3099792003631592,0.6422993891991167,0.3397521376609802,5,0.5082056800671249
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.v_proj,1,pre_merge,0.41232144832611084,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.v_proj,2,pre_merge,0.5350743532180786,1.2977116649893041,0.027990566566586494,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.v_proj,3,pre_merge,0.4722309708595276,1.1452980987931374,0.014501577243208885,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.v_proj,4,pre_merge,0.548835039138794,1.3310853494691661,0.017851274460554123,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.v_proj,5,pre_merge,0.4962468147277832,1.2035435380390267,0.018231704831123352,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.4.self_attn.v_proj,MERGED,post_merge,0.27192577719688416,0.6594994713489031,0.33317556977272034,5,0.5516387906841026
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.k_proj,1,pre_merge,0.48385733366012573,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.k_proj,2,pre_merge,0.6692180633544922,1.3830896357242541,0.023580234497785568,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.k_proj,3,pre_merge,0.5828568935394287,1.204604855589195,0.009583156555891037,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.k_proj,4,pre_merge,0.6782323122024536,1.401719608282019,0.007073265966027975,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.k_proj,5,pre_merge,0.6420063376426697,1.3268504845968336,0.010705271735787392,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.k_proj,MERGED,post_merge,0.30895504355430603,0.6385250817988516,0.3346109688282013,5,0.5054609993673211
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.out_proj,1,pre_merge,0.4327447712421417,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.out_proj,2,pre_merge,0.5978023409843445,1.3814201365586114,0.025836847722530365,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.out_proj,3,pre_merge,0.5011648535728455,1.1581072421379284,0.013300490565598011,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.out_proj,4,pre_merge,0.6166079044342041,1.4248766141397975,0.017321040853857994,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.out_proj,5,pre_merge,0.5621010065078735,1.298920388788131,0.01682177744805813,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.out_proj,MERGED,post_merge,0.2860651910305023,0.6610482899871596,0.3320895731449127,5,0.527713598809095
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.q_proj,1,pre_merge,0.5095722675323486,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.q_proj,2,pre_merge,0.6801885366439819,1.334822516809752,0.01590771973133087,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.q_proj,3,pre_merge,0.605437159538269,1.1881281578963374,0.011095985770225525,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.q_proj,4,pre_merge,0.7087138295173645,1.3908014126227424,0.014349162578582764,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.q_proj,5,pre_merge,0.6614165306091309,1.297983765506122,0.011499213986098766,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.q_proj,MERGED,post_merge,0.32197314500808716,0.6318498190006929,0.3384692370891571,5,0.5085935992531982
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.v_proj,1,pre_merge,0.40847426652908325,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.v_proj,2,pre_merge,0.5422606468200684,1.3275270714794454,0.02266024611890316,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.v_proj,3,pre_merge,0.4786022901535034,1.1716828436227256,0.008461014367640018,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.v_proj,4,pre_merge,0.5605635643005371,1.372335077711989,0.014530387707054615,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.v_proj,5,pre_merge,0.5109078884124756,1.250771297672675,0.012474458664655685,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.5.self_attn.v_proj,MERGED,post_merge,0.2714274823665619,0.664491020873738,0.323721319437027,5,0.5426794282960011
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,1,pre_merge,0.5234653949737549,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,2,pre_merge,0.7054794430732727,1.3477098005850865,0.01689392514526844,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,3,pre_merge,0.6314934492111206,1.2063709564655787,0.00341021828353405,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,4,pre_merge,0.7414161562919617,1.4163613553272882,0.006716099102050066,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,5,pre_merge,0.6827108263969421,1.304213865810884,0.010413732379674911,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.k_proj,MERGED,post_merge,0.32258740067481995,0.6162535360928559,0.3407652676105499,5,0.49106559645261694
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,1,pre_merge,0.4464081823825836,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,2,pre_merge,0.617103099822998,1.3823740786501184,0.023553352802991867,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,3,pre_merge,0.5475017428398132,1.2264599181799714,0.014623008668422699,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,4,pre_merge,0.6510560512542725,1.458432163540184,0.012968451716005802,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,5,pre_merge,0.5862259268760681,1.3132060522440356,0.017122654244303703,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.out_proj,MERGED,post_merge,0.29928821325302124,0.6704362174896771,0.3257296085357666,5,0.525381347296061
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,1,pre_merge,0.5178002715110779,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,2,pre_merge,0.7391433119773865,1.427467988420267,0.028335649520158768,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,3,pre_merge,0.6451810002326965,1.2460035958457265,0.01591806858778,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,4,pre_merge,0.7750378847122192,1.4967892590138165,0.01624535396695137,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,5,pre_merge,0.6843871474266052,1.3217203332655327,0.01715570129454136,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.q_proj,MERGED,post_merge,0.3385520279407501,0.6538274438380767,0.3387085795402527,5,0.5035654186739384
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,1,pre_merge,0.4126840829849243,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,2,pre_merge,0.5697741508483887,1.38065453537059,0.025378430262207985,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,3,pre_merge,0.48899316787719727,1.1849092030405752,0.015773087739944458,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,4,pre_merge,0.5893532633781433,1.4280978784434313,0.016113298013806343,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,5,pre_merge,0.535235583782196,1.296962024585156,0.01333419606089592,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.6.self_attn.v_proj,MERGED,post_merge,0.2813809812068939,0.681831436704994,0.32091349363327026,5,0.5419426400058337
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,1,pre_merge,0.4974307417869568,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,2,pre_merge,0.7017222046852112,1.4106932799616752,0.01755520887672901,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,3,pre_merge,0.6255899667739868,1.257642349418603,0.015501020476222038,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,4,pre_merge,0.7340927720069885,1.4757688062660812,0.013406094163656235,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,5,pre_merge,0.6759488582611084,1.3588803454986476,0.011804671958088875,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.k_proj,MERGED,post_merge,0.3276238739490509,0.6586321399680762,0.32798105478286743,5,0.5064075667820556
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,1,pre_merge,0.43993252515792847,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,2,pre_merge,0.6321138143539429,1.4368426479197567,0.03133470192551613,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,3,pre_merge,0.551263153553009,1.253062963133073,0.010256552137434483,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,4,pre_merge,0.6446025967597961,1.4652305976431148,0.016611138358712196,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,5,pre_merge,0.589274525642395,1.3394656951787214,0.014670328237116337,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.out_proj,MERGED,post_merge,0.3039644658565521,0.6909342875874748,0.31895220279693604,5,0.5319296685261531
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,1,pre_merge,0.5222388505935669,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,2,pre_merge,0.7308945655822754,1.399540774784477,0.020772960036993027,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,3,pre_merge,0.6286149024963379,1.2036923369103352,0.01217692345380783,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,4,pre_merge,0.7795718908309937,1.4927497062789312,0.016135815531015396,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,5,pre_merge,0.6951842904090881,1.331161574093836,0.014204921200871468,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.q_proj,MERGED,post_merge,0.34245118498802185,0.6557367085937752,0.3314550518989563,5,0.5101306805889482
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,1,pre_merge,0.4107019305229187,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,2,pre_merge,0.5941005945205688,1.4465493107474348,0.028162881731987,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,3,pre_merge,0.517511248588562,1.260065293410358,0.01748567633330822,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,4,pre_merge,0.6037232279777527,1.4699790361566432,0.019948678091168404,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,5,pre_merge,0.5660731792449951,1.3783065945763946,0.016151217743754387,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.7.self_attn.v_proj,MERGED,post_merge,0.29107433557510376,0.7087240500781156,0.3144712746143341,5,0.5406062828429296
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,1,pre_merge,0.5403264164924622,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,2,pre_merge,0.7691760659217834,1.4235396279806243,0.03555262088775635,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,3,pre_merge,0.675207793712616,1.2496294334371776,0.024509593844413757,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,4,pre_merge,0.7892511487007141,1.4606932487664603,0.025525569915771484,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,5,pre_merge,0.7156466245651245,1.3244709174331257,0.01922628842294216,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.k_proj,MERGED,post_merge,0.363834023475647,0.6733596810562799,0.3397887647151947,5,0.521310729351059
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,1,pre_merge,0.49294596910476685,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,2,pre_merge,0.6903586387634277,1.4004752691601874,0.031436722725629807,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,3,pre_merge,0.5925881266593933,1.202136063178659,0.01971788890659809,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,4,pre_merge,0.717278242111206,1.4550849120723035,0.015726875513792038,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,5,pre_merge,0.6417643427848816,1.3018959135630666,0.01895357295870781,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.out_proj,MERGED,post_merge,0.3257313072681427,0.6607850102916946,0.33756786584854126,5,0.5195183856744211
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,1,pre_merge,0.5360350012779236,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,2,pre_merge,0.7721407413482666,1.440467020824125,0.0284710805863142,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,3,pre_merge,0.6431335210800171,1.1997976243095458,0.015504403039813042,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,4,pre_merge,0.7897247076034546,1.4732707859015308,0.01617320440709591,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,5,pre_merge,0.6932922601699829,1.293371250976435,0.0246723685413599,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.q_proj,MERGED,post_merge,0.3541047275066376,0.6606000105635662,0.33768215775489807,5,0.5155374062324812
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,1,pre_merge,0.44260433316230774,1.0,1.0,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,2,pre_merge,0.645412802696228,1.4582161861925294,0.029370956122875214,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,3,pre_merge,0.5601704120635986,1.265623425015539,0.013033541850745678,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,4,pre_merge,0.648702085018158,1.4656478403257565,0.013863506726920605,5,
simple_avg_kd_T2,vision_model.vision_model.encoder.layers.8.self_attn.v_proj,5,pre_merge,0.5951691269874573,1.3446979218100028,0.01794014871120453,5,
